"ADMINID","ENRORGID","PERMNUMBER","ETHNO","RACE_AMI","RACE_ASI","RACE_AFA","RACE_NAT","RACE_WHT","ADMINSTAT","ENTRYTYPE","ENRBEGDATE","ENRENDDATE","EXITTYPE","NEWENRORGID","SS504","EST","NSLELG","HOMELESS","MKSERVICE","UNYOUTH","NTRESNO","DUAL_ENR","T1SERVICES","IST1RLA","IST1MATH","IST1SCIENCE","IST1SOCIAL","IST1VOC","IST1OTHER","SST1HEALTH","SST1GUID","SST1OTHER","SY"
"SU021","PS295","1408962","2","N","N","N","N","Y","01","08","09/03/2019","10/04/2020","01","PS295","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1408962","2","N","N","N","N","Y","01","01","10/27/2020","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1408995","2","N","N","N","N","Y","01","08","09/03/2019","10/04/2020","01","PS295","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1408995","2","N","N","N","N","Y","01","01","10/27/2020","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1408998","2","N","N","N","N","Y","01","08","09/03/2019","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1409027","2","N","N","N","N","Y","01","08","09/03/2019","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1409033","2","N","N","Y","N","N","01","01","08/28/2019","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1409131","2","N","N","N","N","Y","01","08","09/08/2020","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1409317","2","N","N","N","N","Y","01","01","09/08/2020","","","","N","Y","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1409339","2","N","N","N","N","Y","01","08","09/08/2020","09/24/2020","06","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1409428","2","N","N","N","N","Y","01","08","09/03/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1409444","2","N","N","N","N","Y","01","01","11/02/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1409477","2","N","N","N","N","Y","01","08","09/03/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1410072","2","N","N","N","N","Y","01","01","12/07/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1410219","2","N","N","N","N","Y","01","01","12/07/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1411103","2","Y","N","N","N","Y","01","08","09/08/2020","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1411172","2","N","N","N","N","Y","01","08","09/03/2019","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1411406","2","N","N","N","N","Y","01","08","09/08/2020","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1411451","2","Y","N","N","N","Y","01","08","09/03/2019","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1411504","2","N","Y","N","N","Y","01","01","08/28/2019","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1411721","2","N","N","N","N","Y","01","08","09/08/2020","12/03/2020","06","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1411780","2","N","N","N","N","Y","01","08","09/08/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1411889","2","N","N","N","N","Y","01","08","09/08/2020","","","","Y","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1411900","2","N","N","N","N","Y","01","08","02/09/2021","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1412207","2","N","N","N","N","Y","01","08","09/04/2018","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1412428","2","Y","N","N","N","Y","01","08","09/08/2020","03/02/2021","06","","N","N","01","Y","Y","Y","04","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1412505","2","N","N","N","N","Y","01","08","09/08/2020","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1412540","2","N","N","N","N","Y","01","01","09/08/2020","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1412579","2","N","N","N","N","Y","01","08","09/03/2019","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1412585","2","N","N","N","N","Y","01","08","08/29/2017","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1412695","2","N","Y","N","N","N","01","08","11/03/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1412906","2","N","N","N","N","Y","01","08","09/04/2018","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1412913","2","N","N","N","N","Y","01","08","09/08/2020","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1412997","2","N","N","N","N","Y","01","01","09/09/2020","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1413018","2","N","N","Y","N","Y","01","08","09/08/2020","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1413095","2","N","N","N","N","Y","01","08","09/08/2020","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1413121","2","N","N","N","N","Y","01","01","04/08/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1413142","2","N","N","N","N","Y","01","01","04/08/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1413200","2","N","N","N","N","Y","01","08","10/19/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1413403","2","N","N","N","N","Y","01","08","09/03/2019","10/27/2020","06","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1413583","2","N","N","N","N","Y","01","08","10/05/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1413593","2","N","N","N","N","Y","01","08","09/04/2018","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1413685","2","N","N","N","N","Y","01","08","09/08/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1413710","2","N","N","N","N","Y","01","08","09/08/2020","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1413882","2","N","N","N","N","Y","01","06","08/28/2019","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1413990","2","N","N","N","N","Y","01","08","09/11/2018","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1415087","2","N","N","N","N","Y","01","08","09/08/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1415458","2","N","N","N","N","Y","01","08","09/03/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1415572","2","N","N","N","N","Y","01","08","09/03/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1415606","2","N","N","N","N","Y","01","06","08/28/2019","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1417224","2","N","N","N","N","Y","01","01","09/08/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1417556","2","N","N","N","N","Y","01","08","09/03/2019","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1417646","2","N","N","N","N","Y","01","08","09/03/2019","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1417649","2","N","N","N","N","Y","01","08","09/08/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1418673","2","N","N","N","N","Y","01","08","10/19/2020","10/22/2020","16","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1419139","2","N","N","N","N","Y","01","01","09/08/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1420377","2","N","N","N","N","Y","01","08","09/08/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1430172","2","N","N","Y","N","Y","01","01","09/03/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1430277","2","N","N","N","N","Y","01","01","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1430430","1","Y","N","N","N","Y","01","06","09/08/2020","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1430513","1","N","N","N","N","Y","01","01","09/08/2020","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1430714","2","N","N","N","N","Y","01","01","12/04/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1431209","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1431210","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1431211","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1431212","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1431215","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1431216","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1431217","2","N","N","N","N","Y","01","01","08/29/2018","","","","Y","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1431218","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1431219","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","Y","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1431220","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","Y","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1431221","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1431222","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1431223","2","Y","N","N","N","Y","01","08","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1431235","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1431236","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","Y","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1431237","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1431238","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1431239","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1431241","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1431243","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1431244","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1431245","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1431246","2","N","N","N","N","Y","01","08","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1431249","2","N","N","N","N","Y","01","08","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1431250","2","N","N","N","N","Y","01","08","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1431251","2","N","N","N","N","Y","01","08","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1431255","2","N","N","N","N","Y","01","08","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1431739","2","N","Y","N","N","N","01","01","08/29/2018","","","","N","Y","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1432320","2","Y","N","N","N","Y","01","08","09/11/2016","","","","N","Y","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1432396","1","N","N","N","N","Y","01","06","08/28/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1432415","2","Y","N","N","N","Y","01","01","02/02/2016","","","","Y","Y","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1432433","2","N","N","N","N","Y","01","01","09/28/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1432466","2","N","N","N","N","Y","01","01","09/08/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","Y","2021"
"SU021","PS295","1434236","2","N","Y","Y","N","N","01","01","03/28/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1434237","2","N","Y","Y","N","N","01","01","03/28/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1434455","2","Y","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1434734","2","N","N","N","N","Y","01","06","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1434780","2","Y","N","N","N","Y","01","08","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1434802","2","N","N","N","N","Y","01","01","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1434810","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1434828","2","N","N","N","N","Y","01","01","09/08/2020","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1434833","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1434842","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1434876","2","N","N","N","N","Y","01","01","09/08/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1434883","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1434896","2","N","Y","N","N","Y","01","08","09/08/2015","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1434905","2","N","N","N","N","Y","01","06","08/28/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1434934","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1435004","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1435023","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1435030","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1435043","2","N","N","N","N","Y","01","07","09/12/2016","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1435046","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1436354","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1436375","2","N","N","N","N","Y","01","08","02/15/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1436385","2","N","N","N","N","Y","01","08","08/29/2017","","","","N","Y","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1436389","2","N","N","N","N","Y","01","08","12/09/2015","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1438323","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1438324","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","Y","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1438325","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1438326","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1438329","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1438331","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1438333","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1438335","2","N","N","N","N","Y","01","08","08/31/2016","10/06/2020","06","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1438338","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1438565","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1438571","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1438573","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1438574","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1438576","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1438628","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1438636","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1438683","2","N","N","N","N","Y","01","01","08/29/2018","","","","N","Y","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1438712","2","Y","N","N","N","Y","01","02","07/20/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1438730","2","N","N","N","N","Y","01","08","07/19/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1438758","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1438786","1","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1438788","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1438845","2","N","N","N","N","Y","01","01","08/29/2017","09/09/2020","19","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1439018","2","N","N","N","N","Y","01","01","08/29/2018","","","","N","Y","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1439394","2","Y","N","N","N","Y","01","08","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1439525","2","N","N","N","N","Y","01","01","12/02/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1440508","1","N","N","N","N","Y","01","01","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1440516","2","Y","N","N","N","Y","01","08","08/31/2016","","","","N","Y","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1440526","2","N","N","N","N","Y","01","08","09/11/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1440528","2","N","N","N","N","Y","01","06","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1440579","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1440613","2","N","N","N","N","Y","01","06","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1440624","2","N","N","N","N","Y","01","06","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1440663","2","N","Y","N","N","Y","01","06","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1440681","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1440688","2","N","N","N","N","Y","01","08","08/31/2016","09/20/2020","06","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1440698","2","N","N","N","N","Y","01","01","09/08/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1440787","2","N","N","N","N","Y","01","08","08/29/2018","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1440798","2","Y","N","N","N","N","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1440827","2","N","N","N","N","Y","01","01","11/19/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1440844","2","N","N","N","N","Y","01","06","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1440850","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1440869","2","N","N","N","N","Y","01","06","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1440982","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","Y","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1441003","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","Y","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1441004","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1441006","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1441014","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1441015","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1441022","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1441035","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1441045","2","Y","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1441071","2","N","N","N","N","Y","01","08","09/09/2016","","","","N","Y","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1441094","2","N","N","N","N","Y","01","08","08/29/2017","","","","N","Y","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1441123","2","N","N","N","N","Y","01","08","07/20/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1441124","2","Y","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1441148","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","01","Y","Y","N","02","N","N","N","N","N","N","N","N","N","N","N","2021"
